datetime,index_code,con_code,weight
20071207,399300.SZ,600535.SH,0.08
20071207,399300.SZ,600033.SH,0.08
20071207,399300.SZ,000969.SZ,0.08
20071207,399300.SZ,600662.SH,0.07
20071207,399300.SZ,601607.SH,0.07
20071207,399300.SZ,600863.SH,0.07
20071207,399300.SZ,600190.SH,0.07
20071207,399300.SZ,000828.SZ,0.07
20071207,399300.SZ,600787.SH,0.07
20071207,399300.SZ,600208.SH,0.08
20071207,399300.SZ,000912.SZ,0.08
20071207,399300.SZ,600102.SH,0.08
20071207,399300.SZ,600639.SH,0.08
20071207,399300.SZ,600747.SH,0.1
20071207,399300.SZ,600961.SH,0.1
20071207,399300.SZ,600616.SH,0.1
20071207,399300.SZ,600549.SH,0.1
20071207,399300.SZ,600837.SH,0.1
20071207,399300.SZ,600132.SH,0.09
20071207,399300.SZ,000541.SZ,0.09
20071207,399300.SZ,000767.SZ,0.09
20071207,399300.SZ,000917.SZ,0.09
20071207,399300.SZ,000876.SZ,0.09
20071207,399300.SZ,000682.SZ,0.09
20071207,399300.SZ,000636.SZ,0.09
20071207,399300.SZ,600820.SH,0.09
20071207,399300.SZ,600020.SH,0.09
20071207,399300.SZ,600316.SH,0.08
20071207,399300.SZ,002069.SZ,0.07
20071207,399300.SZ,600118.SH,0.07
20071207,399300.SZ,600754.SH,0.07
20071207,399300.SZ,002097.SZ,0.07
20071207,399300.SZ,600035.SH,0.05
20071207,399300.SZ,000066.SZ,0.05
20071207,399300.SZ,000708.SZ,0.05
20071207,399300.SZ,000617.SZ,0.05
20071207,399300.SZ,600521.SH,0.05
20071207,399300.SZ,600460.SH,0.04
20071207,399300.SZ,000068.SZ,0.04
20071207,399300.SZ,600003.SH,0.04
20071207,399300.SZ,000029.SZ,0.04
20071207,399300.SZ,600078.SH,0.04
20071207,399300.SZ,601002.SH,0.03
20071207,399300.SZ,002106.SZ,0.03
20071207,399300.SZ,002051.SZ,0.03
20071207,399300.SZ,002110.SZ,0.03
20071207,399300.SZ,002083.SZ,0.02
20071207,399300.SZ,600060.SH,0.05
20071207,399300.SZ,600851.SH,0.1
20071207,399300.SZ,600160.SH,0.05
20071207,399300.SZ,600501.SH,0.05
20071207,399300.SZ,600498.SH,0.06
20071207,399300.SZ,000550.SZ,0.06
20071207,399300.SZ,000786.SZ,0.06
20071207,399300.SZ,600012.SH,0.06
20071207,399300.SZ,600151.SH,0.06
20071207,399300.SZ,600597.SH,0.06
20071207,399300.SZ,000997.SZ,0.06
20071207,399300.SZ,600874.SH,0.06
20071207,399300.SZ,002078.SZ,0.06
20071207,399300.SZ,600007.SH,0.06
20071207,399300.SZ,000059.SZ,0.06
20071207,399300.SZ,600410.SH,0.05
20071207,399300.SZ,600171.SH,0.05
20071207,399300.SZ,600017.SH,0.05
20071207,399300.SZ,000970.SZ,0.05
20071207,399300.SZ,600088.SH,0.05
20071207,399300.SZ,000410.SZ,0.1
20071207,399300.SZ,600210.SH,0.16
20071207,399300.SZ,000036.SZ,0.1
20071207,399300.SZ,600600.SH,0.14
20071207,399300.SZ,600741.SH,0.14
20071207,399300.SZ,000829.SZ,0.14
20071207,399300.SZ,600307.SH,0.14
20071207,399300.SZ,600066.SH,0.13
20071207,399300.SZ,000088.SZ,0.13
20071207,399300.SZ,600761.SH,0.13
20071207,399300.SZ,600797.SH,0.13
20071207,399300.SZ,600835.SH,0.13
20071207,399300.SZ,600282.SH,0.13
20071207,399300.SZ,600653.SH,0.13
20071207,399300.SZ,000009.SZ,0.13
20071207,399300.SZ,000089.SZ,0.13
20071207,399300.SZ,000778.SZ,0.13
20071207,399300.SZ,600117.SH,0.13
20071207,399300.SZ,600879.SH,0.14
20071207,399300.SZ,600153.SH,0.13
20071207,399300.SZ,600508.SH,0.14
20071207,399300.SZ,000680.SZ,0.15
20071207,399300.SZ,600350.SH,0.1
20071207,399300.SZ,601991.SH,0.16
20071207,399300.SZ,600143.SH,0.16
20071207,399300.SZ,600663.SH,0.16
20071207,399300.SZ,601001.SH,0.16
20071207,399300.SZ,000012.SZ,0.15
20071207,399300.SZ,600022.SH,0.15
20071207,399300.SZ,600004.SH,0.15
20071207,399300.SZ,000422.SZ,0.15
20071207,399300.SZ,000729.SZ,0.15
20071207,399300.SZ,600087.SH,0.15
20071207,399300.SZ,600183.SH,0.15
20071207,399300.SZ,600308.SH,0.15
20071207,399300.SZ,000900.SZ,0.15
20071207,399300.SZ,600196.SH,0.15
20071207,399300.SZ,600357.SH,0.15
20071207,399300.SZ,600256.SH,0.12
20071207,399300.SZ,600643.SH,0.14
20071207,399300.SZ,600779.SH,0.12
20071207,399300.SZ,000559.SZ,0.11
20071207,399300.SZ,600628.SH,0.1
20071207,399300.SZ,600125.SH,0.1
20071207,399300.SZ,600598.SH,0.1
20071207,399300.SZ,000581.SZ,0.1
20071207,399300.SZ,000927.SZ,0.1
20071207,399300.SZ,002008.SZ,0.1
20071207,399300.SZ,600085.SH,0.1
20071207,399300.SZ,600110.SH,0.1
20071207,399300.SZ,600021.SH,0.1
20071207,399300.SZ,600270.SH,0.1
20071207,399300.SZ,000962.SZ,0.1
20071207,399300.SZ,600161.SH,0.1
20071207,399300.SZ,600299.SH,0.1
20071207,399300.SZ,600812.SH,0.12
20071207,399300.SZ,600415.SH,0.11
20071207,399300.SZ,000503.SZ,0.11
20071207,399300.SZ,600770.SH,0.1
20071207,399300.SZ,600006.SH,0.1
20071207,399300.SZ,600220.SH,0.11
20071207,399300.SZ,600062.SH,0.12
20071207,399300.SZ,600418.SH,0.12
20071207,399300.SZ,600266.SH,0.12
20071207,399300.SZ,600361.SH,0.12
20071207,399300.SZ,000690.SZ,0.12
20071207,399300.SZ,600528.SH,0.12
20071207,399300.SZ,600780.SH,0.12
20071207,399300.SZ,000538.SZ,0.12
20071207,399300.SZ,600588.SH,0.11
20071207,399300.SZ,600236.SH,0.11
20071207,399300.SZ,000425.SZ,0.11
20071207,399300.SZ,000021.SZ,0.11
20071207,399300.SZ,600718.SH,0.11
20071207,399300.SZ,000061.SZ,0.11
20071207,399300.SZ,000822.SZ,0.11
20071210,399300.SZ,600675.SH,0.23
20071210,399300.SZ,600497.SH,0.23
20071210,399300.SZ,000800.SZ,0.23
20071210,399300.SZ,000768.SZ,0.22
20071210,399300.SZ,000839.SZ,0.22
20071210,399300.SZ,600808.SH,0.22
20071210,399300.SZ,600221.SH,0.22
20071210,399300.SZ,600219.SH,0.22
20071210,399300.SZ,600694.SH,0.22
20071210,399300.SZ,000046.SZ,0.21
20071210,399300.SZ,000027.SZ,0.21
20071210,399300.SZ,000488.SZ,0.21
20071210,399300.SZ,000031.SZ,0.21
20071210,399300.SZ,600690.SH,0.23
20071210,399300.SZ,600748.SH,0.22
20071210,399300.SZ,000758.SZ,0.24
20071210,399300.SZ,000960.SZ,0.27
20071210,399300.SZ,600635.SH,0.24
20071210,399300.SZ,600428.SH,0.21
20071210,399300.SZ,600717.SH,0.27
20071210,399300.SZ,600655.SH,0.26
20071210,399300.SZ,600832.SH,0.26
20071210,399300.SZ,000630.SZ,0.26
20071210,399300.SZ,600037.SH,0.26
20071210,399300.SZ,600362.SH,0.25
20071210,399300.SZ,600100.SH,0.25
20071210,399300.SZ,000897.SZ,0.25
20071210,399300.SZ,600631.SH,0.25
20071210,399300.SZ,000652.SZ,0.25
20071210,399300.SZ,600811.SH,0.25
20071210,399300.SZ,600008.SH,0.24
20071210,399300.SZ,600489.SH,0.24
20071210,399300.SZ,600688.SH,0.24
20071210,399300.SZ,600660.SH,0.24
20071210,399300.SZ,000751.SZ,0.2
20071210,399300.SZ,600096.SH,0.16
20071210,399300.SZ,600685.SH,0.2
20071210,399300.SZ,600068.SH,0.18
20071210,399300.SZ,000937.SZ,0.18
20071210,399300.SZ,600997.SH,0.18
20071210,399300.SZ,600569.SH,0.17
20071210,399300.SZ,600123.SH,0.17
20071210,399300.SZ,000528.SZ,0.17
20071210,399300.SZ,600859.SH,0.17
20071210,399300.SZ,600839.SH,0.17
20071210,399300.SZ,600472.SH,0.17
20071210,399300.SZ,600596.SH,0.17
20071210,399300.SZ,600591.SH,0.17
20071210,399300.SZ,600143.SH,0.16
20071210,399300.SZ,600022.SH,0.16
20071210,399300.SZ,000625.SZ,0.16
20071210,399300.SZ,601699.SH,0.28
20071210,399300.SZ,600895.SH,0.18
20071210,399300.SZ,000717.SZ,0.2
20071210,399300.SZ,600269.SH,0.18
20071210,399300.SZ,600432.SH,0.18
20071210,399300.SZ,600456.SH,0.2
20071210,399300.SZ,600500.SH,0.2
20071210,399300.SZ,600058.SH,0.2
20071210,399300.SZ,000959.SZ,0.19
20071210,399300.SZ,600786.SH,0.19
20071210,399300.SZ,000612.SZ,0.19
20071210,399300.SZ,600868.SH,0.19
20071210,399300.SZ,600188.SH,0.19
20071210,399300.SZ,600601.SH,0.19
20071210,399300.SZ,000793.SZ,0.19
20071210,399300.SZ,000932.SZ,0.19
20071210,399300.SZ,600886.SH,0.18
20071210,399300.SZ,600271.SH,0.18
20071210,399300.SZ,600027.SH,0.18
20071210,399300.SZ,600348.SH,0.18
20071210,399300.SZ,600547.SH,0.18
20071210,399300.SZ,600887.SH,0.28
20071210,399300.SZ,000527.SZ,0.54
20071210,399300.SZ,601998.SH,0.29
20071210,399300.SZ,000858.SZ,0.94
20071210,399300.SZ,601166.SH,0.92
20071210,399300.SZ,000898.SZ,0.86
20071210,399300.SZ,601628.SH,0.86
20071210,399300.SZ,600005.SH,0.85
20071210,399300.SZ,600104.SH,0.79
20071210,399300.SZ,600011.SH,0.78
20071210,399300.SZ,600015.SH,0.7
20071210,399300.SZ,600048.SH,0.7
20071210,399300.SZ,600739.SH,0.69
20071210,399300.SZ,600150.SH,0.67
20071210,399300.SZ,600009.SH,0.64
20071210,399300.SZ,601111.SH,0.6
20071210,399300.SZ,000623.SZ,0.58
20071210,399300.SZ,600320.SH,0.58
20071210,399300.SZ,000001.SZ,1.06
20071210,399300.SZ,000983.SZ,0.58
20071210,399300.SZ,601600.SH,1.06
20071210,399300.SZ,002024.SZ,1.15
20071210,399300.SZ,000807.SZ,0.16
20071210,399300.SZ,600030.SH,4.72
20071210,399300.SZ,600000.SH,3.85
20071210,399300.SZ,600016.SH,3.6
20071210,399300.SZ,000002.SZ,3.22
20071210,399300.SZ,600036.SH,3.16
20071210,399300.SZ,600019.SH,1.86
20071210,399300.SZ,601318.SH,1.82
20071210,399300.SZ,600050.SH,1.71
20071210,399300.SZ,600900.SH,1.6
20071210,399300.SZ,601398.SH,1.6
20071210,399300.SZ,601857.SH,1.49
20071210,399300.SZ,600519.SH,1.45
20071210,399300.SZ,601006.SH,1.41
20071210,399300.SZ,601088.SH,1.33
20071210,399300.SZ,600018.SH,1.13
20071210,399300.SZ,000933.SZ,0.29
20071210,399300.SZ,000069.SZ,0.57
20071210,399300.SZ,601328.SH,0.55
20071210,399300.SZ,601666.SH,0.36
20071210,399300.SZ,000651.SZ,0.36
20071210,399300.SZ,600649.SH,0.34
20071210,399300.SZ,000562.SZ,0.34
20071210,399300.SZ,000060.SZ,0.34
20071210,399300.SZ,000402.SZ,0.34
20071210,399300.SZ,600001.SH,0.33
20071210,399300.SZ,600331.SH,0.33
20071210,399300.SZ,000629.SZ,0.32
20071210,399300.SZ,000878.SZ,0.32
20071210,399300.SZ,600026.SH,0.31
20071210,399300.SZ,601588.SH,0.31
20071210,399300.SZ,601872.SH,0.31
20071210,399300.SZ,601333.SH,0.31
20071210,399300.SZ,600550.SH,0.3
20071210,399300.SZ,000157.SZ,0.36
20071210,399300.SZ,601988.SH,0.55
20071210,399300.SZ,600642.SH,0.37
20071210,399300.SZ,000024.SZ,0.38
20071210,399300.SZ,600383.SH,0.53
20071210,399300.SZ,600029.SH,0.53
20071210,399300.SZ,600177.SH,0.51
20071210,399300.SZ,000568.SZ,0.5
20071210,399300.SZ,600795.SH,0.5
20071210,399300.SZ,600309.SH,0.45
20071210,399300.SZ,000063.SZ,0.44
20071210,399300.SZ,000792.SZ,0.42
20071210,399300.SZ,600583.SH,0.41
20071210,399300.SZ,600031.SH,0.39
20071210,399300.SZ,000825.SZ,0.39
20071210,399300.SZ,600585.SH,0.38
20071210,399300.SZ,600881.SH,0.38
20071210,399300.SZ,000039.SZ,0.38
20071210,399300.SZ,600010.SH,0.38
20071210,399300.SZ,000709.SZ,0.37
20071210,399300.SZ,600028.SH,5.05
20071210,399300.SZ,600210.SH,0.16
20071210,399300.SZ,000401.SZ,0.16
20071210,399300.SZ,600033.SH,0.08
20071210,399300.SZ,600208.SH,0.08
20071210,399300.SZ,600312.SH,0.08
20071210,399300.SZ,600170.SH,0.08
20071210,399300.SZ,000400.SZ,0.08
20071210,399300.SZ,600316.SH,0.08
20071210,399300.SZ,000912.SZ,0.08
20071210,399300.SZ,600809.SH,0.08
20071210,399300.SZ,600535.SH,0.08
20071210,399300.SZ,002097.SZ,0.07
20071210,399300.SZ,600662.SH,0.07
20071210,399300.SZ,600190.SH,0.07
20071210,399300.SZ,600754.SH,0.07
20071210,399300.SZ,000828.SZ,0.07
20071210,399300.SZ,601607.SH,0.07
20071210,399300.SZ,000930.SZ,0.08
20071210,399300.SZ,600787.SH,0.07
20071210,399300.SZ,600639.SH,0.08
20071210,399300.SZ,600102.SH,0.08
20071210,399300.SZ,600270.SH,0.1
20071210,399300.SZ,600616.SH,0.1
20071210,399300.SZ,600961.SH,0.1
20071210,399300.SZ,600350.SH,0.1
20071210,399300.SZ,000541.SZ,0.1
20071210,399300.SZ,600598.SH,0.1
20071210,399300.SZ,600820.SH,0.09
20071210,399300.SZ,600020.SH,0.09
20071210,399300.SZ,000767.SZ,0.09
20071210,399300.SZ,600132.SH,0.09
20071210,399300.SZ,000682.SZ,0.09
20071210,399300.SZ,000410.SZ,0.09
20071210,399300.SZ,000636.SZ,0.09
20071210,399300.SZ,000876.SZ,0.09
20071210,399300.SZ,000917.SZ,0.09
20071210,399300.SZ,000969.SZ,0.08
20071210,399300.SZ,000962.SZ,0.1
20071210,399300.SZ,600863.SH,0.07
20071210,399300.SZ,000997.SZ,0.06
20071210,399300.SZ,600171.SH,0.05
20071210,399300.SZ,600160.SH,0.05
20071210,399300.SZ,600017.SH,0.05
20071210,399300.SZ,000617.SZ,0.05
20071210,399300.SZ,600498.SH,0.05
20071210,399300.SZ,000068.SZ,0.04
20071210,399300.SZ,600003.SH,0.04
20071210,399300.SZ,600460.SH,0.04
20071210,399300.SZ,000029.SZ,0.04
20071210,399300.SZ,002110.SZ,0.03
20071210,399300.SZ,002106.SZ,0.03
20071210,399300.SZ,002051.SZ,0.03
20071210,399300.SZ,601002.SH,0.03
20071210,399300.SZ,002083.SZ,0.02
20071210,399300.SZ,600108.SH,0.16
20071210,399300.SZ,600088.SH,0.05
20071210,399300.SZ,000550.SZ,0.06
20071210,399300.SZ,600035.SH,0.05
20071210,399300.SZ,000970.SZ,0.05
20071210,399300.SZ,000059.SZ,0.06
20071210,399300.SZ,600151.SH,0.06
20071210,399300.SZ,002078.SZ,0.06
20071210,399300.SZ,000786.SZ,0.06
20071210,399300.SZ,600874.SH,0.06
20071210,399300.SZ,600597.SH,0.06
20071210,399300.SZ,600118.SH,0.06
20071210,399300.SZ,600012.SH,0.06
20071210,399300.SZ,600007.SH,0.06
20071210,399300.SZ,600410.SH,0.05
20071210,399300.SZ,600078.SH,0.05
20071210,399300.SZ,600501.SH,0.05
20071210,399300.SZ,000708.SZ,0.05
20071210,399300.SZ,600521.SH,0.05
20071210,399300.SZ,000066.SZ,0.05
20071210,399300.SZ,600060.SH,0.05
20071210,399300.SZ,600161.SH,0.1
20071210,399300.SZ,002069.SZ,0.07
20071210,399300.SZ,600628.SH,0.1
20071210,399300.SZ,600117.SH,0.14
20071210,399300.SZ,600307.SH,0.14
20071210,399300.SZ,000009.SZ,0.14
20071210,399300.SZ,600741.SH,0.14
20071210,399300.SZ,600879.SH,0.14
20071210,399300.SZ,600643.SH,0.14
20071210,399300.SZ,000012.SZ,0.14
20071210,399300.SZ,000089.SZ,0.13
20071210,399300.SZ,600153.SH,0.13
20071210,399300.SZ,000088.SZ,0.13
20071210,399300.SZ,000778.SZ,0.13
20071210,399300.SZ,000690.SZ,0.13
20071210,399300.SZ,600282.SH,0.13
20071210,399300.SZ,600797.SH,0.13
20071210,399300.SZ,600653.SH,0.13
20071210,399300.SZ,600087.SH,0.14
20071210,399300.SZ,600066.SH,0.13
20071210,399300.SZ,600508.SH,0.14
20071210,399300.SZ,601991.SH,0.15
20071210,399300.SZ,002008.SZ,0.1
20071210,399300.SZ,000539.SZ,0.16
20071210,399300.SZ,600098.SH,0.16
20071210,399300.SZ,600663.SH,0.16
20071210,399300.SZ,601001.SH,0.15
20071210,399300.SZ,000729.SZ,0.15
20071210,399300.SZ,000680.SZ,0.15
20071210,399300.SZ,600004.SH,0.15
20071210,399300.SZ,600183.SH,0.15
20071210,399300.SZ,000900.SZ,0.15
20071210,399300.SZ,000829.SZ,0.15
20071210,399300.SZ,600308.SH,0.15
20071210,399300.SZ,600357.SH,0.15
20071210,399300.SZ,000422.SZ,0.15
20071210,399300.SZ,600196.SH,0.15
20071210,399300.SZ,600600.SH,0.14
20071210,399300.SZ,600761.SH,0.13
20071210,399300.SZ,600875.SH,0.16
20071210,399300.SZ,600779.SH,0.12
20071210,399300.SZ,600549.SH,0.11
20071210,399300.SZ,000503.SZ,0.11
20071210,399300.SZ,600236.SH,0.11
20071210,399300.SZ,600588.SH,0.11
20071210,399300.SZ,000581.SZ,0.1
20071210,399300.SZ,600770.SH,0.1
20071210,399300.SZ,000036.SZ,0.1
20071210,399300.SZ,600085.SH,0.1
20071210,399300.SZ,600125.SH,0.1
20071210,399300.SZ,600220.SH,0.1
20071210,399300.SZ,600837.SH,0.1
20071210,399300.SZ,600021.SH,0.1
20071210,399300.SZ,600006.SH,0.1
20071210,399300.SZ,600747.SH,0.1
20071210,399300.SZ,600835.SH,0.13
20071210,399300.SZ,600415.SH,0.11
20071210,399300.SZ,000822.SZ,0.11
20071210,399300.SZ,000927.SZ,0.1
20071210,399300.SZ,600718.SH,0.11
20071210,399300.SZ,600110.SH,0.11
20071210,399300.SZ,600266.SH,0.12
20071210,399300.SZ,600780.SH,0.12
20071210,399300.SZ,600812.SH,0.12
20071210,399300.SZ,600256.SH,0.12
20071210,399300.SZ,600062.SH,0.12
20071210,399300.SZ,000559.SZ,0.12
20071210,399300.SZ,000538.SZ,0.12
20071210,399300.SZ,600528.SH,0.12
20071210,399300.SZ,600361.SH,0.12
20071210,399300.SZ,000061.SZ,0.11
20071210,399300.SZ,000021.SZ,0.11
20071210,399300.SZ,000425.SZ,0.11
20071210,399300.SZ,600851.SH,0.11
20071210,399300.SZ,600299.SH,0.11
20071210,399300.SZ,600418.SH,0.12
20071211,399300.SZ,600688.SH,0.23
20071211,399300.SZ,000800.SZ,0.23
20071211,399300.SZ,600690.SH,0.23
20071211,399300.SZ,600694.SH,0.23
20071211,399300.SZ,600497.SH,0.23
20071211,399300.SZ,600808.SH,0.23
20071211,399300.SZ,000768.SZ,0.22
20071211,399300.SZ,600456.SH,0.21
20071211,399300.SZ,000488.SZ,0.22
20071211,399300.SZ,600219.SH,0.22
20071211,399300.SZ,000839.SZ,0.22
20071211,399300.SZ,600748.SH,0.21
20071211,399300.SZ,000027.SZ,0.21
20071211,399300.SZ,600428.SH,0.21
20071211,399300.SZ,601699.SH,0.28
20071211,399300.SZ,600221.SH,0.22
20071211,399300.SZ,600675.SH,0.23
20071211,399300.SZ,600832.SH,0.26
20071211,399300.SZ,600660.SH,0.24
20071211,399300.SZ,600685.SH,0.21
20071211,399300.SZ,600717.SH,0.27
20071211,399300.SZ,600037.SH,0.27
20071211,399300.SZ,600655.SH,0.27
20071211,399300.SZ,600362.SH,0.27
20071211,399300.SZ,000960.SZ,0.27
20071211,399300.SZ,600008.SH,0.26
20071211,399300.SZ,600631.SH,0.26
20071211,399300.SZ,600100.SH,0.26
20071211,399300.SZ,000630.SZ,0.26
20071211,399300.SZ,600811.SH,0.25
20071211,399300.SZ,000652.SZ,0.25
20071211,399300.SZ,000897.SZ,0.25
20071211,399300.SZ,600489.SH,0.24
20071211,399300.SZ,000758.SZ,0.24
20071211,399300.SZ,600635.SH,0.24
20071211,399300.SZ,000751.SZ,0.21
20071211,399300.SZ,600547.SH,0.18
20071211,399300.SZ,000932.SZ,0.2
20071211,399300.SZ,600068.SH,0.18
20071211,399300.SZ,600432.SH,0.18
20071211,399300.SZ,600027.SH,0.18
20071211,399300.SZ,600269.SH,0.18
20071211,399300.SZ,600839.SH,0.17
20071211,399300.SZ,600591.SH,0.17
20071211,399300.SZ,600096.SH,0.17
20071211,399300.SZ,600596.SH,0.17
20071211,399300.SZ,600859.SH,0.17
20071211,399300.SZ,000807.SZ,0.17
20071211,399300.SZ,000625.SZ,0.17
20071211,399300.SZ,600569.SH,0.17
20071211,399300.SZ,000528.SZ,0.17
20071211,399300.SZ,000539.SZ,0.16
20071211,399300.SZ,601998.SH,0.29
20071211,399300.SZ,600895.SH,0.18
20071211,399300.SZ,000031.SZ,0.21
20071211,399300.SZ,600472.SH,0.18
20071211,399300.SZ,000937.SZ,0.18
20071211,399300.SZ,600500.SH,0.2
20071211,399300.SZ,000612.SZ,0.2
20071211,399300.SZ,600786.SH,0.2
20071211,399300.SZ,600058.SH,0.2
20071211,399300.SZ,600188.SH,0.2
20071211,399300.SZ,000717.SZ,0.2
20071211,399300.SZ,600601.SH,0.19
20071211,399300.SZ,600271.SH,0.19
20071211,399300.SZ,000793.SZ,0.19
20071211,399300.SZ,000959.SZ,0.19
20071211,399300.SZ,000046.SZ,0.19
20071211,399300.SZ,600868.SH,0.19
20071211,399300.SZ,600886.SH,0.18
20071211,399300.SZ,600348.SH,0.18
20071211,399300.SZ,600997.SH,0.18
20071211,399300.SZ,600123.SH,0.18
20071211,399300.SZ,600887.SH,0.29
20071211,399300.SZ,600022.SH,0.16
20071211,399300.SZ,000933.SZ,0.29
20071211,399300.SZ,000858.SZ,0.94
20071211,399300.SZ,601166.SH,0.89
20071211,399300.SZ,000898.SZ,0.86
20071211,399300.SZ,601628.SH,0.86
20071211,399300.SZ,600005.SH,0.85
20071211,399300.SZ,600104.SH,0.8
20071211,399300.SZ,600011.SH,0.79
20071211,399300.SZ,600739.SH,0.7
20071211,399300.SZ,600015.SH,0.68
20071211,399300.SZ,600150.SH,0.68
20071211,399300.SZ,600048.SH,0.67
20071211,399300.SZ,600009.SH,0.64
20071211,399300.SZ,601111.SH,0.62
20071211,399300.SZ,000983.SZ,0.6
20071211,399300.SZ,000623.SZ,0.59
20071211,399300.SZ,000001.SZ,1.02
20071211,399300.SZ,600320.SH,0.59
20071211,399300.SZ,601600.SH,1.14
20071211,399300.SZ,002024.SZ,1.2
20071211,399300.SZ,600028.SH,5.02
20071211,399300.SZ,600030.SH,4.63
20071211,399300.SZ,600000.SH,3.69
20071211,399300.SZ,600016.SH,3.51
20071211,399300.SZ,000002.SZ,3.12
20071211,399300.SZ,600036.SH,3.07
20071211,399300.SZ,600019.SH,1.84
20071211,399300.SZ,601318.SH,1.81
20071211,399300.SZ,600050.SH,1.71
20071211,399300.SZ,600900.SH,1.6
20071211,399300.SZ,601398.SH,1.57
20071211,399300.SZ,601857.SH,1.47
20071211,399300.SZ,601006.SH,1.43
20071211,399300.SZ,600519.SH,1.42
20071211,399300.SZ,601088.SH,1.33
20071211,399300.SZ,600018.SH,1.15
20071211,399300.SZ,600550.SH,0.29
20071211,399300.SZ,000069.SZ,0.55
20071211,399300.SZ,600029.SH,0.54
20071211,399300.SZ,600649.SH,0.36
20071211,399300.SZ,000157.SZ,0.36
20071211,399300.SZ,000709.SZ,0.36
20071211,399300.SZ,000562.SZ,0.35
20071211,399300.SZ,000060.SZ,0.35
20071211,399300.SZ,000651.SZ,0.35
20071211,399300.SZ,000402.SZ,0.34
20071211,399300.SZ,600001.SH,0.34
20071211,399300.SZ,000878.SZ,0.33
20071211,399300.SZ,000629.SZ,0.33
20071211,399300.SZ,601872.SH,0.32
20071211,399300.SZ,601588.SH,0.32
20071211,399300.SZ,600026.SH,0.32
20071211,399300.SZ,600331.SH,0.32
20071211,399300.SZ,601333.SH,0.31
20071211,399300.SZ,600642.SH,0.37
20071211,399300.SZ,601988.SH,0.54
20071211,399300.SZ,600585.SH,0.37
20071211,399300.SZ,000039.SZ,0.38
20071211,399300.SZ,000527.SZ,0.53
20071211,399300.SZ,601328.SH,0.53
20071211,399300.SZ,600383.SH,0.52
20071211,399300.SZ,000568.SZ,0.52
20071211,399300.SZ,600177.SH,0.51
20071211,399300.SZ,600795.SH,0.5
20071211,399300.SZ,000792.SZ,0.46
20071211,399300.SZ,600309.SH,0.46
20071211,399300.SZ,000063.SZ,0.45
20071211,399300.SZ,600583.SH,0.42
20071211,399300.SZ,600881.SH,0.39
20071211,399300.SZ,000825.SZ,0.39
20071211,399300.SZ,600031.SH,0.39
20071211,399300.SZ,600010.SH,0.39
20071211,399300.SZ,000024.SZ,0.38
20071211,399300.SZ,601666.SH,0.37
20071211,399300.SZ,600875.SH,0.16
20071211,399300.SZ,002083.SZ,0.02
20071211,399300.SZ,600108.SH,0.16
20071211,399300.SZ,600312.SH,0.08
20071211,399300.SZ,600102.SH,0.08
20071211,399300.SZ,600316.SH,0.08
20071211,399300.SZ,000912.SZ,0.08
20071211,399300.SZ,000930.SZ,0.08
20071211,399300.SZ,600170.SH,0.08
20071211,399300.SZ,600535.SH,0.08
20071211,399300.SZ,000400.SZ,0.08
20071211,399300.SZ,000969.SZ,0.08
20071211,399300.SZ,601607.SH,0.07
20071211,399300.SZ,600118.SH,0.07
20071211,399300.SZ,600787.SH,0.07
20071211,399300.SZ,600190.SH,0.07
20071211,399300.SZ,600863.SH,0.07
20071211,399300.SZ,600033.SH,0.08
20071211,399300.SZ,600639.SH,0.08
20071211,399300.SZ,600208.SH,0.08
20071211,399300.SZ,600809.SH,0.09
20071211,399300.SZ,600350.SH,0.1
20071211,399300.SZ,600125.SH,0.1
20071211,399300.SZ,600161.SH,0.1
20071211,399300.SZ,600021.SH,0.1
20071211,399300.SZ,600616.SH,0.1
20071211,399300.SZ,600006.SH,0.1
20071211,399300.SZ,000927.SZ,0.1
20071211,399300.SZ,000917.SZ,0.09
20071211,399300.SZ,000876.SZ,0.09
20071211,399300.SZ,000682.SZ,0.09
20071211,399300.SZ,600820.SH,0.09
20071211,399300.SZ,600020.SH,0.09
20071211,399300.SZ,600132.SH,0.09
20071211,399300.SZ,000636.SZ,0.09
20071211,399300.SZ,000767.SZ,0.09
20071211,399300.SZ,000828.SZ,0.07
20071211,399300.SZ,600754.SH,0.07
20071211,399300.SZ,002097.SZ,0.07
20071211,399300.SZ,600662.SH,0.07
20071211,399300.SZ,600521.SH,0.05
20071211,399300.SZ,600017.SH,0.05
20071211,399300.SZ,000617.SZ,0.05
